Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-31 16:25:28,2023-10-31 16:25:31,3.072s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-10-31 16:25:31,2023-10-31 16:25:34,3.424s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-10-31 16:25:34,2023-10-31 16:25:34,0.148s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-10-31 16:25:34,2023-10-31 16:25:36,1.757s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_View a demo""))",Chrome 118.0.0.0,,,2023-10-31 16:25:36,2023-10-31 16:25:39,2.723s,PASSED
"waitForElementClickable(findTestObject(""Katalon/Page_View a demo  Katalon/divwistia_87.big_play_button_background""), 10)",Chrome 118.0.0.0,,,2023-10-31 16:25:39,2023-10-31 16:25:40,1.104s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Katalon/Page_View a demo  Katalon/divwistia_87.big_play_button_background""))",Chrome 118.0.0.0,,,2023-10-31 16:25:40,2023-10-31 16:25:41,0.568s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-31 16:25:41,2023-10-31 16:25:41,0.414s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-10-31 16:25:41,2023-10-31 16:25:41,0.002s,PASSED
,,,,,,,
Test Cases/Katalon Course finding,Chrome 118.0.0.0,,,2023-10-31 16:25:41,2023-10-31 16:26:04,23.193s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-10-31 16:25:41,2023-10-31 16:25:41,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-31 16:25:41,2023-10-31 16:25:44,2.863s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-10-31 16:25:44,2023-10-31 16:25:48,3.610s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-10-31 16:25:48,2023-10-31 16:25:48,0.140s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-10-31 16:25:48,2023-10-31 16:25:50,2.514s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_Resources""))",Chrome 118.0.0.0,,,2023-10-31 16:25:50,2023-10-31 16:25:51,0.543s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_Resources""))",Chrome 118.0.0.0,,,2023-10-31 16:25:51,2023-10-31 16:25:51,0.521s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_Academy""))",Chrome 118.0.0.0,,,2023-10-31 16:25:51,2023-10-31 16:25:52,0.464s,PASSED
