Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:10:22,2023-11-01 10:10:25,2.954s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-11-01 10:10:25,2023-11-01 10:10:28,3.302s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:10:28,2023-11-01 10:10:28,0.150s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-11-01 10:10:28,2023-11-01 10:10:30,1.741s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/a_Contact us""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:10:30,2023-11-01 10:10:31,0.573s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/a_Contact us""))",Chrome 118.0.0.0,,,2023-11-01 10:10:31,2023-11-01 10:10:33,1.779s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_Contact Us  Katalon Quality Management_4f5e38/h1_How can we help""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:10:33,2023-11-01 10:10:33,0.902s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:10:33,2023-11-01 10:10:34,0.340s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:10:34,2023-11-01 10:10:34,0.001s,PASSED
,,,,,,,
Test Cases/Katalon - Verify Gartner in Katalon site,Chrome 118.0.0.0,,,2023-11-01 10:10:34,2023-11-01 10:10:48,13.702s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:10:34,2023-11-01 10:10:34,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:10:34,2023-11-01 10:10:37,2.815s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-11-01 10:10:37,2023-11-01 10:10:39,2.747s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-11-01 10:10:39,2023-11-01 10:10:43,3.062s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_View a demo""))",Chrome 118.0.0.0,,,2023-11-01 10:10:43,2023-11-01 10:10:45,2.447s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_View a demo  Katalon/img_industry""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:10:45,2023-11-01 10:10:47,2.150s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:10:47,2023-11-01 10:10:48,0.392s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:10:48,2023-11-01 10:10:48,0.001s,PASSED
,,,,,,,
Test Cases/Katalon - Verify Incorrect email verification,Chrome 118.0.0.0,,,2023-11-01 10:10:48,2023-11-01 10:11:04,16.915s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:10:48,2023-11-01 10:10:48,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:10:48,2023-11-01 10:10:50,2.712s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-11-01 10:10:50,2023-11-01 10:10:53,2.770s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/a_Start free trial""))",Chrome 118.0.0.0,,,2023-11-01 10:10:53,2023-11-01 10:10:57,3.443s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Sign up  Katalon Software Quality Mana_03d398/div_Sign in""))",Chrome 118.0.0.0,,,2023-11-01 10:10:57,2023-11-01 10:10:58,1.463s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Sign in  Katalon Software Quality Mana_cfddb7/div_Sign up""))",Chrome 118.0.0.0,,,2023-11-01 10:10:58,2023-11-01 10:10:59,1.223s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_Sign up  Katalon Software Quality Mana_03d398/input_btn_text""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:10:59,2023-11-01 10:11:04,4.877s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:11:04,2023-11-01 10:11:04,0.326s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:11:04,2023-11-01 10:11:04,0.001s,PASSED
,,,,,,,
Test Cases/Katalon - Verify Katalon version,Chrome 118.0.0.0,,,2023-11-01 10:11:04,2023-11-01 10:11:13,8.795s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:11:04,2023-11-01 10:11:04,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:11:05,2023-11-01 10:11:07,2.775s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-11-01 10:11:07,2023-11-01 10:11:10,2.971s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:11:10,2023-11-01 10:11:10,0.143s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-11-01 10:11:10,2023-11-01 10:11:12,1.404s,PASSED
"verifyElementText(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/span_Katalon Studio 9.0.0""), ""Katalon Studio 9.0.0"")",Chrome 118.0.0.0,,,2023-11-01 10:11:12,2023-11-01 10:11:13,1.178s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:11:13,2023-11-01 10:11:13,0.256s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:11:13,2023-11-01 10:11:13,0.001s,PASSED
,,,,,,,
Test Cases/Katalon - Verify the error message on the SignUp Page,Chrome 118.0.0.0,,,2023-11-01 10:11:13,2023-11-01 10:11:26,13.103s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:11:13,2023-11-01 10:11:13,0.001s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:11:13,2023-11-01 10:11:16,3.086s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-11-01 10:11:16,2023-11-01 10:11:19,3.048s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:11:19,2023-11-01 10:11:20,0.150s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-11-01 10:11:20,2023-11-01 10:11:22,1.961s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/a_Start free trial""))",Chrome 118.0.0.0,,,2023-11-01 10:11:22,2023-11-01 10:11:24,2.929s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Sign up  Katalon Software Quality Mana_03d398/divbtn-sign-up""))",Chrome 118.0.0.0,,,2023-11-01 10:11:24,2023-11-01 10:11:26,1.080s,PASSED
"verifyElementText(findTestObject(""Object Repository/Katalon/Page_Sign up  Katalon Software Quality Mana_03d398/span_Please fill all form fields""), ""Please fill all form fields"")",Chrome 118.0.0.0,,,2023-11-01 10:11:26,2023-11-01 10:11:26,0.449s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:11:26,2023-11-01 10:11:26,0.314s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:11:26,2023-11-01 10:11:26,0.001s,PASSED
,,,,,,,
Test Cases/Katalon - Video verification,Chrome 118.0.0.0,,,2023-11-01 10:11:26,2023-11-01 10:11:40,13.842s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:11:26,2023-11-01 10:11:26,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:11:26,2023-11-01 10:11:29,2.778s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-11-01 10:11:29,2023-11-01 10:11:33,3.644s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:11:33,2023-11-01 10:11:33,0.155s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-11-01 10:11:33,2023-11-01 10:11:34,1.438s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_View a demo""))",Chrome 118.0.0.0,,,2023-11-01 10:11:34,2023-11-01 10:11:38,3.483s,PASSED
"waitForElementClickable(findTestObject(""Katalon/Page_View a demo  Katalon/divwistia_87.big_play_button_background""), 10)",Chrome 118.0.0.0,,,2023-11-01 10:11:38,2023-11-01 10:11:39,1.423s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Katalon/Page_View a demo  Katalon/divwistia_87.big_play_button_background""))",Chrome 118.0.0.0,,,2023-11-01 10:11:39,2023-11-01 10:11:40,0.455s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:11:40,2023-11-01 10:11:40,0.370s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:11:40,2023-11-01 10:11:40,0.002s,PASSED
,,,,,,,
Test Cases/Katalon - Why katelon verification,Chrome 118.0.0.0,,,2023-11-01 10:11:40,2023-11-01 10:11:52,11.368s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:11:40,2023-11-01 10:11:40,0.001s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:11:40,2023-11-01 10:11:43,2.956s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-11-01 10:11:43,2023-11-01 10:11:47,3.626s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:11:47,2023-11-01 10:11:47,0.345s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-11-01 10:11:47,2023-11-01 10:11:49,1.728s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_Why Katalon""))",Chrome 118.0.0.0,,,2023-11-01 10:11:49,2023-11-01 10:11:49,0.544s,PASSED
"verifyElementText(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_Easy, speed""), ""Easy, speed"")",Chrome 118.0.0.0,,,2023-11-01 10:11:49,2023-11-01 10:11:50,0.484s,PASSED
"verifyElementText(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_Flexibility, Scalability""), ""Flexibility, Scalability"")",Chrome 118.0.0.0,,,2023-11-01 10:11:50,2023-11-01 10:11:50,0.318s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_Visibility""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:11:50,2023-11-01 10:11:51,0.300s,PASSED
"verifyElementText(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_Innovation  AI""), ""Innovation & AI"")",Chrome 118.0.0.0,,,2023-11-01 10:11:51,2023-11-01 10:11:51,0.325s,PASSED
"verifyElementText(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_Low cost, high ROI""), ""Low cost, high ROI"")",Chrome 118.0.0.0,,,2023-11-01 10:11:51,2023-11-01 10:11:51,0.340s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:11:51,2023-11-01 10:11:52,0.326s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:11:52,2023-11-01 10:11:52,0.002s,PASSED
,,,,,,,
Test Cases/Katalon Course finding,Chrome 118.0.0.0,,,2023-11-01 10:11:52,2023-11-01 10:12:16,24.778s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:11:52,2023-11-01 10:11:52,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:11:52,2023-11-01 10:11:55,2.833s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-11-01 10:11:55,2023-11-01 10:11:58,3.321s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:11:58,2023-11-01 10:11:58,0.144s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-11-01 10:11:58,2023-11-01 10:12:00,1.708s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_Resources""))",Chrome 118.0.0.0,,,2023-11-01 10:12:00,2023-11-01 10:12:00,0.697s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_Resources""))",Chrome 118.0.0.0,,,2023-11-01 10:12:00,2023-11-01 10:12:01,0.531s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_Academy""))",Chrome 118.0.0.0,,,2023-11-01 10:12:01,2023-11-01 10:12:01,0.438s,PASSED
"switchToWindowTitle(""Katalon Academy - Automation Testing Courses to Level Up"")",Chrome 118.0.0.0,,,2023-11-01 10:12:01,2023-11-01 10:12:05,3.260s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon Academy - Automation Testing C_4c4a56/button_Choose a course""))",Chrome 118.0.0.0,,,2023-11-01 10:12:05,2023-11-01 10:12:06,0.925s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon Academy - Automation Testing C_4c4a56/span_""))",Chrome 118.0.0.0,,,2023-11-01 10:12:06,2023-11-01 10:12:06,0.674s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon Academy - Automation Testing C_4c4a56/img""))",Chrome 118.0.0.0,,,2023-11-01 10:12:06,2023-11-01 10:12:07,0.809s,PASSED
"setText(findTestObject(""Object Repository/Katalon/Page_Katalon Academy - Automation Testing C_4c4a56/input_s""), ""test automation"")",Chrome 118.0.0.0,,,2023-11-01 10:12:07,2023-11-01 10:12:08,0.791s,PASSED
"sendKeys(findTestObject(""Object Repository/Katalon/Page_Katalon Academy - Automation Testing C_4c4a56/input_s""), Keys.chord(ENTER))",Chrome 118.0.0.0,,,2023-11-01 10:12:08,2023-11-01 10:12:11,2.708s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_You searched for test automation - Kat_2262e6/a_Test Authoring With Katalon Handling Aler_e0066a""))",Chrome 118.0.0.0,,,2023-11-01 10:12:11,2023-11-01 10:12:14,3.810s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_Handling Alerts, Dialog Boxes, and Dro_d965ab/button_Enroll""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:12:14,2023-11-01 10:12:15,0.839s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:12:15,2023-11-01 10:12:16,1.073s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:12:16,2023-11-01 10:12:16,0.001s,PASSED
,,,,,,,
Test Cases/Katalon Download Studio check,Chrome 118.0.0.0,,,2023-11-01 10:12:16,2023-11-01 10:12:32,16.090s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:12:16,2023-11-01 10:12:16,0.002s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:12:17,2023-11-01 10:12:20,3.248s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-11-01 10:12:20,2023-11-01 10:12:23,3.390s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:12:23,2023-11-01 10:12:23,0.163s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-11-01 10:12:23,2023-11-01 10:12:25,1.670s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/a_Download Studio""))",Chrome 118.0.0.0,,,2023-11-01 10:12:25,2023-11-01 10:12:27,2.303s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon Studio Free Download  Katalon/div_Windows 64macOSmacOS (Intel)macOS (Appl_b3af3d""))",Chrome 118.0.0.0,,,2023-11-01 10:12:27,2023-11-01 10:12:29,1.358s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon Studio Free Download  Katalon/div_Windows 64""))",Chrome 118.0.0.0,,,2023-11-01 10:12:29,2023-11-01 10:12:29,0.815s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon Studio Free Download  Katalon/div_Ver. 9.0.0Ver. 8.6.8Ver. 9.0.0""))",Chrome 118.0.0.0,,,2023-11-01 10:12:29,2023-11-01 10:12:30,0.488s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon Studio Free Download  Katalon/div_Ver. 8.6.8""))",Chrome 118.0.0.0,,,2023-11-01 10:12:30,2023-11-01 10:12:31,0.829s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Katalon/Page_Katalon Studio Free Download  Katalon/div_Download""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:12:31,2023-11-01 10:12:31,0.530s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Katalon/Page_Katalon Studio Free Download  Katalon/div_Download""))",Chrome 118.0.0.0,,,2023-11-01 10:12:31,2023-11-01 10:12:32,0.313s,PASSED
"verifyElementText(findTestObject(""Object Repository/Katalon/Page_Katalon Studio Free Download  Katalon/a_Sign up now -""), ""Sign up now ->"")",Chrome 118.0.0.0,,,2023-11-01 10:12:32,2023-11-01 10:12:32,0.301s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:12:32,2023-11-01 10:12:32,0.520s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:12:32,2023-11-01 10:12:32,0.003s,PASSED
,,,,,,,
Test Cases/Katalon Price Check,Chrome 118.0.0.0,,,2023-11-01 10:12:32,2023-11-01 10:12:49,16.879s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:12:32,2023-11-01 10:12:32,0.001s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:12:33,2023-11-01 10:12:36,3.042s,PASSED
"navigateToUrl(""https://katalon.com/"")",Chrome 118.0.0.0,,,2023-11-01 10:12:36,2023-11-01 10:12:39,3.258s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:12:39,2023-11-01 10:12:39,0.331s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/button_Accept All Cookies""))",Chrome 118.0.0.0,,,2023-11-01 10:12:39,2023-11-01 10:12:41,2.227s,PASSED
"click(findTestObject(""Object Repository/Katalon/Page_Katalon AI-augmented Software Quality _596167/div_Pricing""))",Chrome 118.0.0.0,,,2023-11-01 10:12:41,2023-11-01 10:12:44,2.788s,PASSED
"setText(findTestObject(""Object Repository/Katalon/Page_Software Quality Management Platform  _0ea48f/inputinput_platform_kse_number""), ""5"")",Chrome 118.0.0.0,,,2023-11-01 10:12:44,2023-11-01 10:12:46,2.236s,PASSED
"setText(findTestObject(""Object Repository/Katalon/Page_Software Quality Management Platform  _0ea48f/inputinput_platform_testcloud_number""), ""5"")",Chrome 118.0.0.0,,,2023-11-01 10:12:46,2023-11-01 10:12:48,1.249s,PASSED
"setText(findTestObject(""Object Repository/Katalon/Page_Software Quality Management Platform  _0ea48f/inputinput_platform_kre_number""), ""5"")",Chrome 118.0.0.0,,,2023-11-01 10:12:48,2023-11-01 10:12:49,1.058s,PASSED
"scrollToPosition(0, 3)",Chrome 118.0.0.0,,,2023-11-01 10:12:49,2023-11-01 10:12:49,0.027s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:12:49,2023-11-01 10:12:49,0.568s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:12:49,2023-11-01 10:12:49,0.001s,PASSED
,,,,,,,
Test Cases/PMI - Verify the 3 languages present in PMI,Chrome 118.0.0.0,,,2023-11-01 10:12:49,2023-11-01 10:13:02,12.728s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:12:49,2023-11-01 10:12:49,0.001s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:12:49,2023-11-01 10:12:52,2.909s,PASSED
"navigateToUrl(""https://www.pmi.org/certifications"")",Chrome 118.0.0.0,,,2023-11-01 10:12:52,2023-11-01 10:12:57,4.328s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:12:57,2023-11-01 10:12:57,0.173s,PASSED
"click(findTestObject(""Object Repository/PMI/Page_Certifications  PMI/span_OK""))",Chrome 118.0.0.0,,,2023-11-01 10:12:57,2023-11-01 10:12:59,2.136s,PASSED
"verifyElementText(findTestObject(""Object Repository/PMI/Page_Certifications  PMI/a_View in English""), ""View in English"")",Chrome 118.0.0.0,,,2023-11-01 10:12:59,2023-11-01 10:13:00,1.012s,PASSED
"verifyElementText(findTestObject(""Object Repository/PMI/Page_Certifications  PMI/a_Ver en Espaol""), ""Ver en Español"")",Chrome 118.0.0.0,,,2023-11-01 10:13:00,2023-11-01 10:13:00,0.327s,PASSED
"verifyElementText(findTestObject(""Object Repository/PMI/Page_Certifications  PMI/a_Veja em Portugus""), ""Veja em Português"")",Chrome 118.0.0.0,,,2023-11-01 10:13:00,2023-11-01 10:13:01,0.358s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:13:01,2023-11-01 10:13:02,1.385s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:13:02,2023-11-01 10:13:02,0.001s,PASSED
,,,,,,,
Test Cases/PMI - Verify the portugese language in PMI,Chrome 118.0.0.0,,,2023-11-01 10:13:02,2023-11-01 10:13:16,13.817s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:13:02,2023-11-01 10:13:02,0.001s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:13:02,2023-11-01 10:13:05,3.226s,PASSED
"navigateToUrl(""https://www.pmi.org/certifications"")",Chrome 118.0.0.0,,,2023-11-01 10:13:05,2023-11-01 10:13:09,3.856s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:13:09,2023-11-01 10:13:10,0.442s,PASSED
"click(findTestObject(""Object Repository/PMI/Page_Certifications  PMI/a_OK""))",Chrome 118.0.0.0,,,2023-11-01 10:13:10,2023-11-01 10:13:11,0.977s,PASSED
"click(findTestObject(""Object Repository/PMI/Page_Certifications  PMI/a_Veja em Portugus""))",Chrome 118.0.0.0,,,2023-11-01 10:13:11,2023-11-01 10:13:15,4.282s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/PMI/Page_Just a moment/h1_www.pmi.org""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:13:15,2023-11-01 10:13:16,0.674s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:13:16,2023-11-01 10:13:16,0.281s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:13:16,2023-11-01 10:13:16,0.001s,PASSED
,,,,,,,
Test Cases/PMI - Verify the spanish language in PMI,Chrome 118.0.0.0,,,2023-11-01 10:13:16,2023-11-01 10:13:30,14.025s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:13:16,2023-11-01 10:13:16,0.001s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:13:16,2023-11-01 10:13:19,3.020s,PASSED
"navigateToUrl(""https://www.pmi.org/certifications"")",Chrome 118.0.0.0,,,2023-11-01 10:13:19,2023-11-01 10:13:23,4.356s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:13:23,2023-11-01 10:13:24,0.217s,PASSED
"click(findTestObject(""Object Repository/PMI/Page_Certifications  PMI/span_OK""))",Chrome 118.0.0.0,,,2023-11-01 10:13:24,2023-11-01 10:13:25,1.134s,PASSED
"click(findTestObject(""Object Repository/PMI/Page_Certifications  PMI/a_Ver en Espaol""))",Chrome 118.0.0.0,,,2023-11-01 10:13:25,2023-11-01 10:13:29,4.055s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/PMI/Page_Just a moment/h1_www.pmi.org""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:13:29,2023-11-01 10:13:29,0.736s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-11-01 10:13:29,2023-11-01 10:13:30,0.420s,PASSED
Start listener action : sampleAfterTestCase,Chrome 118.0.0.0,,,2023-11-01 10:13:30,2023-11-01 10:13:30,0.002s,PASSED
,,,,,,,
Test Cases/Search Automation within Deloitte site,Chrome 118.0.0.0,,,2023-11-01 10:15:41,2023-11-01 10:16:05,23.698s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 118.0.0.0,,,2023-11-01 10:15:41,2023-11-01 10:15:41,0.001s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-11-01 10:15:41,2023-11-01 10:15:44,3.107s,PASSED
"navigateToUrl(""https://www2.deloitte.com/us/en.html"")",Chrome 118.0.0.0,,,2023-11-01 10:15:44,2023-11-01 10:15:47,3.209s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-11-01 10:15:47,2023-11-01 10:15:48,0.211s,PASSED
"click(findTestObject(""Object Repository/Page_Deloitte US  Audit, Consulting, Adviso_ec7ae4/button_Accept and close""))",Chrome 118.0.0.0,,,2023-11-01 10:15:48,2023-11-01 10:15:52,4.395s,PASSED
"setText(findTestObject(""Object Repository/Page_Deloitte US  Audit, Consulting, Adviso_ec7ae4/input_cmp-advanced-search__input ng-untouch_fd955c""), ""Automation"")",Chrome 118.0.0.0,,,2023-11-01 10:15:52,2023-11-01 10:15:53,0.989s,PASSED
"click(findTestObject(""Object Repository/Page_Deloitte US  Audit, Consulting, Adviso_ec7ae4/i_icon-search""))",Chrome 118.0.0.0,,,2023-11-01 10:15:53,2023-11-01 10:15:53,0.379s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Deloitte Search Basic/a_Deloitte and Automation Anywhere Alliance""), 0)",Chrome 118.0.0.0,,,2023-11-01 10:15:53,2023-11-01 10:16:01,7.114s,PASSED
"click(findTestObject(""Object Repository/Page_Deloitte Search Basic/a_Deloitte and Automation Anywhere Alliance""))",Chrome 118.0.0.0,,,2023-11-01 10:16:01,2023-11-01 10:16:03,2.913s,PASSED
"click(findTestObject(""Object Repository/Page_Automation Anywhere Alliance  Deloitte US/div_Deloitte and Automation Anywhere Allian_b995eb""))",Chrome 118.0.0.0,,,2023-11-01 10:16:03,2023-11-01 10:16:04,0.693s,PASSED
